arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225118.000000 , 225118.000000 , 0.000000 , 15.991573 , 19.375971 , 4.332638 , 15.043449 , 0.062533 , 0.066474 , 0.062533 , 1.000000 , 0.470356 , 0.000000 
 225004.000000 , 225004.000000 , 0.000000 , 15.999551 , 19.101223 , 4.153960 , 14.947334 , 0.062502 , 0.066902 , 0.062502 , 1.000000 , 0.467117 , 0.000000 
 224732.000000 , 224732.000000 , 0.000000 , 16.019016 , 19.307408 , 4.262808 , 15.044625 , 0.062426 , 0.066469 , 0.062426 , 1.000000 , 0.469586 , 0.000000 
 225340.000000 , 225340.000000 , 0.000000 , 15.975465 , 19.171147 , 4.159160 , 15.012040 , 0.062596 , 0.066613 , 0.062596 , 1.000000 , 0.469847 , 0.000000 
 224354.000000 , 224354.000000 , 3.000000 , 16.045996 , 19.235702 , 4.247667 , 14.988059 , 0.062321 , 0.066720 , 0.062321 , 1.000000 , 0.467034 , 0.000000 
 225100.000000 , 225100.000000 , 0.000000 , 15.992843 , 19.181547 , 4.153808 , 15.027786 , 0.062528 , 0.066543 , 0.062528 , 1.000000 , 0.469828 , 0.000000 
 224888.000000 , 224888.000000 , 0.000000 , 16.007875 , 19.165542 , 4.200504 , 14.965109 , 0.062469 , 0.066822 , 0.062469 , 1.000000 , 0.467430 , 0.000000 
 225261.000000 , 225261.000000 , 0.000000 , 15.981377 , 19.101718 , 4.133229 , 14.968499 , 0.062573 , 0.066807 , 0.062573 , 1.000000 , 0.468311 , 0.000000 
 225482.000000 , 225482.000000 , 2.000000 , 15.965642 , 19.281982 , 4.258424 , 15.023718 , 0.062634 , 0.066561 , 0.062634 , 1.000000 , 0.470502 , 0.000000 
 225162.000000 , 225162.000000 , 1.000000 , 15.988445 , 19.276265 , 4.263596 , 15.012727 , 0.062545 , 0.066610 , 0.062545 , 1.000000 , 0.469487 , 0.000000 
 224794.000000 , 224794.000000 , 0.000000 , 16.014563 , 19.265783 , 4.247097 , 15.018827 , 0.062443 , 0.066583 , 0.062443 , 1.000000 , 0.468912 , 0.000000 
 225284.000000 , 225284.000000 , 1.000000 , 15.979823 , 19.109535 , 4.160561 , 14.949071 , 0.062579 , 0.066894 , 0.062579 , 1.000000 , 0.467748 , 0.000000 
 224507.000000 , 224507.000000 , 2.000000 , 16.035075 , 19.205397 , 4.211386 , 14.994401 , 0.062363 , 0.066692 , 0.062363 , 1.000000 , 0.467550 , 0.000000 
 225595.000000 , 225595.000000 , 0.000000 , 15.957763 , 19.405877 , 4.370930 , 15.035099 , 0.062665 , 0.066511 , 0.062665 , 1.000000 , 0.471090 , 0.000000 
 224265.000000 , 224265.000000 , 1.000000 , 16.052359 , 19.198300 , 4.195712 , 15.002674 , 0.062296 , 0.066655 , 0.062296 , 1.000000 , 0.467304 , 0.000000 
 225497.000000 , 225497.000000 , 0.000000 , 15.964720 , 19.115164 , 4.176659 , 14.938514 , 0.062638 , 0.066941 , 0.062638 , 1.000000 , 0.467860 , 0.000000 
 225037.000000 , 225037.000000 , 0.000000 , 15.997352 , 19.229367 , 4.223685 , 15.005720 , 0.062510 , 0.066641 , 0.062510 , 1.000000 , 0.469006 , 0.000000 
 225265.000000 , 225265.000000 , 4.000000 , 15.981174 , 19.095217 , 4.123385 , 14.971924 , 0.062574 , 0.066792 , 0.062574 , 1.000000 , 0.468424 , 0.000000 
 224555.000000 , 224555.000000 , 4.000000 , 16.031543 , 19.329572 , 4.322286 , 15.007488 , 0.062377 , 0.066633 , 0.062377 , 1.000000 , 0.468061 , 0.000000 
 225000.000000 , 225000.000000 , 0.000000 , 15.999871 , 19.339620 , 4.312375 , 15.027310 , 0.062501 , 0.066546 , 0.062501 , 1.000000 , 0.469607 , 0.000000 
 224810.000000 , 224810.000000 , 1.000000 , 16.013521 , 19.299861 , 4.251524 , 15.048371 , 0.062447 , 0.066452 , 0.062447 , 1.000000 , 0.469865 , 0.000000 
 225196.000000 , 225196.000000 , 0.000000 , 15.985934 , 19.305239 , 4.320611 , 14.984760 , 0.062555 , 0.066734 , 0.062555 , 1.000000 , 0.468686 , 0.000000 
