arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 165836.000000 , 165836.000000 , 3.000000 , 21.707999 , 54.954681 , 25.006197 , 29.948516 , 0.046066 , 0.033391 , 0.046066 , 0.736924 , 0.689804 , 0.000000 
 165202.000000 , 165202.000000 , 0.000000 , 21.791488 , 55.061531 , 24.988970 , 30.072626 , 0.045889 , 0.033253 , 0.045889 , 0.736270 , 0.690009 , 0.000000 
 166090.000000 , 166090.000000 , 0.000000 , 21.674738 , 55.753229 , 25.813275 , 29.940059 , 0.046137 , 0.033400 , 0.046137 , 0.738145 , 0.690667 , 0.000000 
 165590.000000 , 165590.000000 , 1.000000 , 21.740430 , 55.637944 , 25.738751 , 29.899275 , 0.045997 , 0.033446 , 0.045997 , 0.736492 , 0.687642 , 0.000000 
 166238.000000 , 166238.000000 , 0.000000 , 21.655635 , 55.782894 , 25.817897 , 29.965276 , 0.046177 , 0.033372 , 0.046177 , 0.737416 , 0.691859 , 0.000000 
 165602.000000 , 165602.000000 , 0.000000 , 21.738854 , 55.477862 , 25.374161 , 30.104058 , 0.046001 , 0.033218 , 0.046001 , 0.736254 , 0.692402 , 0.000000 
 165570.000000 , 165570.000000 , 0.000000 , 21.742985 , 55.888623 , 25.743227 , 30.145421 , 0.045992 , 0.033173 , 0.045992 , 0.735664 , 0.693222 , 0.000000 
 166480.000000 , 166480.000000 , 0.000000 , 21.624213 , 56.604982 , 26.568818 , 30.036164 , 0.046244 , 0.033293 , 0.046244 , 0.739037 , 0.694503 , 0.000000 
 166024.000000 , 166024.000000 , 0.000000 , 21.683414 , 54.916134 , 24.978404 , 29.937742 , 0.046118 , 0.033403 , 0.046118 , 0.736516 , 0.690337 , 0.000000 
 165271.000000 , 165271.000000 , 2.000000 , 21.782378 , 54.964215 , 25.024168 , 29.940227 , 0.045909 , 0.033400 , 0.045909 , 0.737544 , 0.687258 , 0.000000 
 165694.000000 , 165694.000000 , 0.000000 , 21.726724 , 55.166331 , 25.213599 , 29.953161 , 0.046026 , 0.033385 , 0.046026 , 0.734599 , 0.689316 , 0.000000 
 165709.000000 , 165709.000000 , 0.000000 , 21.724749 , 56.459291 , 26.489712 , 29.969799 , 0.046030 , 0.033367 , 0.046030 , 0.737983 , 0.689762 , 0.000000 
 165427.000000 , 165427.000000 , 0.000000 , 21.761856 , 56.063386 , 26.063853 , 30.000054 , 0.045952 , 0.033333 , 0.045952 , 0.735990 , 0.689281 , 0.000000 
 166217.000000 , 166217.000000 , 0.000000 , 21.658365 , 56.161921 , 26.208843 , 29.953094 , 0.046172 , 0.033386 , 0.046172 , 0.736138 , 0.691490 , 0.000000 
 166262.000000 , 166262.000000 , 0.000000 , 21.652421 , 54.932358 , 25.028073 , 29.904315 , 0.046184 , 0.033440 , 0.046184 , 0.737408 , 0.690554 , 0.000000 
 165768.000000 , 165768.000000 , 8.000000 , 21.717093 , 55.653109 , 25.683504 , 29.969877 , 0.046047 , 0.033367 , 0.046047 , 0.736671 , 0.690007 , 0.000000 
 166344.000000 , 166344.000000 , 4.000000 , 21.641872 , 55.138059 , 25.248277 , 29.890353 , 0.046207 , 0.033456 , 0.046207 , 0.736811 , 0.690568 , 0.000000 
 165914.000000 , 165914.000000 , 0.000000 , 21.697918 , 56.116793 , 26.155634 , 29.961220 , 0.046087 , 0.033376 , 0.046087 , 0.738794 , 0.690417 , 0.000000 
 165010.000000 , 165010.000000 , 0.000000 , 21.816856 , 54.534578 , 24.583897 , 29.950680 , 0.045836 , 0.033388 , 0.045836 , 0.736182 , 0.686411 , 0.000000 
 165405.000000 , 165405.000000 , 0.000000 , 21.764696 , 55.330775 , 25.337398 , 29.993978 , 0.045946 , 0.033340 , 0.045946 , 0.737599 , 0.689051 , 0.000000 
 166436.000000 , 166436.000000 , 0.000000 , 21.629772 , 55.538388 , 25.551872 , 29.986616 , 0.046233 , 0.033348 , 0.046233 , 0.736687 , 0.693179 , 0.000000 
 165631.000000 , 165631.000000 , 3.000000 , 21.734746 , 54.550808 , 24.694172 , 29.857084 , 0.046009 , 0.033493 , 0.046009 , 0.736612 , 0.686851 , 0.000000 
 165914.000000 , 165914.000000 , 0.000000 , 21.697900 , 55.762430 , 25.763638 , 29.998968 , 0.046087 , 0.033334 , 0.046087 , 0.737842 , 0.691287 , 0.000000 
 165092.000000 , 165092.000000 , 1.000000 , 21.805991 , 55.446478 , 25.407636 , 30.039547 , 0.045859 , 0.033289 , 0.045859 , 0.736295 , 0.688791 , 0.000000 
 165135.000000 , 165135.000000 , 3.000000 , 21.800287 , 54.803463 , 24.897447 , 29.906190 , 0.045871 , 0.033438 , 0.045871 , 0.734642 , 0.685913 , 0.000000 
 166053.000000 , 166053.000000 , 0.000000 , 21.679744 , 55.960914 , 25.885959 , 30.075100 , 0.046126 , 0.033250 , 0.046126 , 0.736749 , 0.693622 , 0.000000 
 166061.000000 , 166061.000000 , 0.000000 , 21.678682 , 55.157060 , 25.234585 , 29.922475 , 0.046128 , 0.033420 , 0.046128 , 0.736965 , 0.690136 , 0.000000 
 165523.000000 , 165523.000000 , 0.000000 , 21.749228 , 55.301492 , 25.296042 , 30.005730 , 0.045979 , 0.033327 , 0.045979 , 0.735334 , 0.689811 , 0.000000 
 165646.000000 , 165646.000000 , 2.000000 , 21.732933 , 55.151309 , 25.204666 , 29.947200 , 0.046013 , 0.033392 , 0.046013 , 0.735917 , 0.688982 , 0.000000 
 165768.000000 , 165768.000000 , 1.000000 , 21.717086 , 56.114395 , 26.023557 , 30.091082 , 0.046047 , 0.033232 , 0.046047 , 0.737464 , 0.692797 , 0.000000 
 166428.000000 , 166428.000000 , 0.000000 , 21.630954 , 55.686715 , 25.628100 , 30.058615 , 0.046230 , 0.033268 , 0.046230 , 0.737598 , 0.694806 , 0.000000 
 166283.000000 , 166283.000000 , 2.000000 , 21.649787 , 55.602274 , 25.664531 , 29.938046 , 0.046190 , 0.033402 , 0.046190 , 0.737924 , 0.691417 , 0.000000 
 165915.000000 , 165915.000000 , 0.000000 , 21.697831 , 56.342403 , 26.258269 , 30.084303 , 0.046088 , 0.033240 , 0.046088 , 0.737626 , 0.693256 , 0.000000 
 166021.000000 , 166021.000000 , 1.000000 , 21.683916 , 55.839002 , 25.830003 , 30.009154 , 0.046117 , 0.033323 , 0.046117 , 0.738232 , 0.691968 , 0.000000 
 165745.000000 , 165745.000000 , 1.000000 , 21.720000 , 55.036658 , 25.013325 , 30.023811 , 0.046041 , 0.033307 , 0.046041 , 0.737070 , 0.691156 , 0.000000 
 165731.000000 , 165731.000000 , 0.000000 , 21.721929 , 56.611185 , 26.437535 , 30.174067 , 0.046036 , 0.033141 , 0.046036 , 0.737602 , 0.694553 , 0.000000 
 166074.000000 , 166074.000000 , 0.000000 , 21.676979 , 55.552662 , 25.641688 , 29.911226 , 0.046132 , 0.033432 , 0.046132 , 0.736450 , 0.689931 , 0.000000 
 166304.000000 , 166304.000000 , 3.000000 , 21.646982 , 55.931261 , 25.954155 , 29.977674 , 0.046196 , 0.033358 , 0.046196 , 0.736005 , 0.692422 , 0.000000 
 165498.000000 , 165498.000000 , 0.000000 , 21.752520 , 55.322864 , 25.339956 , 29.982932 , 0.045972 , 0.033352 , 0.045972 , 0.736096 , 0.689183 , 0.000000 
 165965.000000 , 165965.000000 , 0.000000 , 21.691120 , 55.520525 , 25.549223 , 29.971303 , 0.046102 , 0.033365 , 0.046102 , 0.737272 , 0.690866 , 0.000000 
 165673.000000 , 165673.000000 , 0.000000 , 21.729510 , 55.887708 , 25.958560 , 29.929207 , 0.046020 , 0.033412 , 0.046020 , 0.735661 , 0.688677 , 0.000000 
