sim. n : 0
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225331.000000 , 225331.000000 , 11.000000 , 15.976424 , 237.712576 , 222.774939 , 14.937710 , 0.062592 , 0.066945 , 0.062592 , 1.000000 , 0.934985 , 0.000000 
 89912.000000 , 74711.000000 , 0.000000 , 48.185455 , 29.073299 , 0.000000 , 34.988669 , 0.020753 , 0.028581 , 0.020753 , 0.331561 , 0.363063 , 0.000000 
 166061.000000 , 166061.000000 , 0.000000 , 21.678682 , 55.157060 , 25.234585 , 29.922475 , 0.046128 , 0.033420 , 0.033420 , 0.533927 , 0.690136 , 0.000000 
 44057.000000 , 44057.000000 , 7.000000 , 81.711954 , 76.929637 , 37.045570 , 39.884711 , 0.012238 , 0.025072 , 0.012238 , 0.195521 , 0.488114 , 0.000000 
 210110.000000 , 210110.000000 , 0.000000 , 17.133804 , 37.887907 , 2.996854 , 34.891581 , 0.058364 , 0.028660 , 0.028660 , 0.457888 , 0.509104 , 0.000000 
 210107.000000 , 210107.000000 , 0.000000 , 17.134049 , 9.975112 , 0.000000 , 9.975196 , 0.058363 , 0.100249 , 0.058363 , 0.932437 , 0.582186 , 0.000000 
sim. n : 114
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225099.000000 , 225099.000000 , 0.000000 , 15.992952 , 246.738812 , 231.724998 , 15.013855 , 0.062528 , 0.066605 , 0.062528 , 1.000000 , 0.938779 , 0.000000 
 90682.000000 , 75005.000000 , 0.000000 , 47.996767 , 29.201293 , 0.000000 , 35.306384 , 0.020835 , 0.028323 , 0.020835 , 0.333209 , 0.367800 , 0.000000 
 165523.000000 , 165523.000000 , 0.000000 , 21.749228 , 55.301492 , 25.296042 , 30.005730 , 0.045979 , 0.033327 , 0.033327 , 0.532997 , 0.689811 , 0.000000 
 43897.000000 , 43897.000000 , 0.000000 , 82.010103 , 77.129597 , 37.033152 , 40.096445 , 0.012194 , 0.024940 , 0.012194 , 0.195012 , 0.488921 , 0.000000 
 209418.000000 , 209418.000000 , 2.000000 , 17.190487 , 38.145593 , 3.125420 , 35.020385 , 0.058172 , 0.028555 , 0.028555 , 0.456675 , 0.509299 , 0.000000 
 209412.000000 , 209412.000000 , 0.000000 , 17.190980 , 10.048174 , 0.000000 , 10.048174 , 0.058170 , 0.099521 , 0.058170 , 0.930311 , 0.584503 , 0.000000 
sim. n : 115
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225088.000000 , 225088.000000 , 10.000000 , 15.993627 , 219.099423 , 204.148145 , 14.951291 , 0.062525 , 0.066884 , 0.062525 , 1.000000 , 0.934828 , 0.000000 
 90425.000000 , 75019.000000 , 0.000000 , 47.987489 , 29.030174 , 0.000000 , 34.991849 , 0.020839 , 0.028578 , 0.020839 , 0.333287 , 0.364593 , 0.000000 
 165646.000000 , 165646.000000 , 2.000000 , 21.732933 , 55.151309 , 25.204666 , 29.947200 , 0.046013 , 0.033392 , 0.033392 , 0.534061 , 0.688982 , 0.000000 
 44025.000000 , 44025.000000 , 1.000000 , 81.771118 , 78.116787 , 37.943288 , 40.175689 , 0.012229 , 0.024891 , 0.012229 , 0.195590 , 0.491319 , 0.000000 
 209665.000000 , 209665.000000 , 0.000000 , 17.170121 , 38.266774 , 3.156212 , 35.112201 , 0.058241 , 0.028480 , 0.028480 , 0.455501 , 0.511240 , 0.000000 
 209661.000000 , 209661.000000 , 0.000000 , 17.170449 , 10.007034 , 0.000000 , 10.007112 , 0.058240 , 0.099929 , 0.058240 , 0.931462 , 0.582810 , 0.000000 
sim. n : 116
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224781.000000 , 224781.000000 , 19.000000 , 16.015579 , 257.041586 , 242.016293 , 15.025373 , 0.062439 , 0.066554 , 0.062439 , 1.000000 , 0.938172 , 0.000000 
 89462.000000 , 74594.000000 , 0.000000 , 48.261225 , 29.014710 , 0.000000 , 34.797892 , 0.020721 , 0.028737 , 0.020721 , 0.331852 , 0.360516 , 0.000000 
 165768.000000 , 165768.000000 , 1.000000 , 21.717086 , 56.114395 , 26.023557 , 30.091082 , 0.046047 , 0.033232 , 0.033232 , 0.532237 , 0.692797 , 0.000000 
 44125.000000 , 44125.000000 , 1.000000 , 81.586353 , 78.487744 , 38.320912 , 40.166876 , 0.012257 , 0.024896 , 0.012257 , 0.196302 , 0.492323 , 0.000000 
 209888.000000 , 209888.000000 , 0.000000 , 17.151995 , 37.874221 , 2.991898 , 34.882438 , 0.058302 , 0.028668 , 0.028668 , 0.459130 , 0.508431 , 0.000000 
 209887.000000 , 209887.000000 , 0.000000 , 17.152076 , 10.028211 , 0.000000 , 10.028211 , 0.058302 , 0.099719 , 0.058302 , 0.933740 , 0.584665 , 0.000000 
sim. n : 117
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225635.000000 , 225635.000000 , 3.000000 , 15.954956 , 250.863904 , 235.832822 , 15.031094 , 0.062676 , 0.066529 , 0.062676 , 1.000000 , 0.942096 , 0.000000 
 89998.000000 , 74900.000000 , 0.000000 , 48.064038 , 29.053390 , 0.000000 , 34.910473 , 0.020806 , 0.028645 , 0.020806 , 0.331952 , 0.363166 , 0.000000 
 166428.000000 , 166428.000000 , 0.000000 , 21.630954 , 55.686715 , 25.628100 , 30.058615 , 0.046230 , 0.033268 , 0.033268 , 0.530795 , 0.694806 , 0.000000 
 44104.000000 , 44104.000000 , 0.000000 , 81.625169 , 77.757446 , 37.712286 , 40.045920 , 0.012251 , 0.024971 , 0.012251 , 0.195466 , 0.490607 , 0.000000 
 210531.000000 , 210531.000000 , 0.000000 , 17.099603 , 38.138617 , 3.211984 , 34.926663 , 0.058481 , 0.028631 , 0.028631 , 0.456813 , 0.510636 , 0.000000 
 210530.000000 , 210530.000000 , 0.000000 , 17.099684 , 10.001483 , 0.000000 , 10.001483 , 0.058481 , 0.099985 , 0.058481 , 0.933056 , 0.584893 , 0.000000 
sim. n : 118
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225339.000000 , 225339.000000 , 41.000000 , 15.975892 , 231.846538 , 216.886654 , 14.959889 , 0.062594 , 0.066845 , 0.062594 , 1.000000 , 0.936404 , 0.000000 
 89822.000000 , 74770.000000 , 0.000000 , 48.147541 , 29.248926 , 0.000000 , 35.137242 , 0.020769 , 0.028460 , 0.020769 , 0.331811 , 0.364891 , 0.000000 
 166283.000000 , 166283.000000 , 2.000000 , 21.649787 , 55.602274 , 25.664531 , 29.938046 , 0.046190 , 0.033402 , 0.033402 , 0.533632 , 0.691417 , 0.000000 
 43961.000000 , 43961.000000 , 2.000000 , 81.890576 , 75.633860 , 36.004591 , 39.629360 , 0.012211 , 0.025234 , 0.012211 , 0.195088 , 0.483931 , 0.000000 
 210237.000000 , 210237.000000 , 0.000000 , 17.123492 , 38.124966 , 3.133756 , 34.991314 , 0.058399 , 0.028579 , 0.028579 , 0.456567 , 0.510867 , 0.000000 
 210235.000000 , 210235.000000 , 0.000000 , 17.123655 , 10.007007 , 0.000000 , 10.007007 , 0.058399 , 0.099930 , 0.058399 , 0.932972 , 0.584397 , 0.000000 
sim. n : 119
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224931.000000 , 224931.000000 , 11.000000 , 16.004889 , 246.638552 , 231.594772 , 15.043945 , 0.062481 , 0.066472 , 0.062481 , 1.000000 , 0.939959 , 0.000000 
 89765.000000 , 74723.000000 , 0.000000 , 48.177880 , 29.067983 , 0.000000 , 34.919469 , 0.020756 , 0.028637 , 0.020756 , 0.332204 , 0.362401 , 0.000000 
 165915.000000 , 165915.000000 , 0.000000 , 21.697831 , 56.342403 , 26.258269 , 30.084303 , 0.046088 , 0.033240 , 0.033240 , 0.532001 , 0.693256 , 0.000000 
 43962.000000 , 43962.000000 , 3.000000 , 81.888806 , 79.005985 , 38.976223 , 40.030183 , 0.012212 , 0.024981 , 0.012212 , 0.195447 , 0.488836 , 0.000000 
 209872.000000 , 209872.000000 , 1.000000 , 17.153292 , 38.355931 , 3.213754 , 35.142345 , 0.058298 , 0.028456 , 0.028456 , 0.455430 , 0.512181 , 0.000000 
 209867.000000 , 209867.000000 , 0.000000 , 17.153701 , 10.042807 , 0.000000 , 10.042807 , 0.058296 , 0.099574 , 0.058296 , 0.933028 , 0.585460 , 0.000000 
sim. n : 120
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224890.000000 , 224890.000000 , 15.000000 , 16.007761 , 251.457214 , 236.478552 , 14.978683 , 0.062470 , 0.066762 , 0.062470 , 1.000000 , 0.935714 , 0.000000 
 89724.000000 , 74535.000000 , 0.000000 , 48.299261 , 29.106044 , 0.000000 , 35.037374 , 0.020704 , 0.028541 , 0.020704 , 0.331429 , 0.362711 , 0.000000 
 166021.000000 , 166021.000000 , 1.000000 , 21.683916 , 55.839002 , 25.830003 , 30.009154 , 0.046117 , 0.033323 , 0.033323 , 0.533429 , 0.691968 , 0.000000 
 43664.000000 , 43664.000000 , 0.000000 , 82.447449 , 76.143962 , 36.210321 , 39.933640 , 0.012129 , 0.025042 , 0.012129 , 0.194157 , 0.484353 , 0.000000 
 209682.000000 , 209682.000000 , 0.000000 , 17.168786 , 38.298526 , 3.187234 , 35.111299 , 0.058245 , 0.028481 , 0.028481 , 0.455915 , 0.511266 , 0.000000 
 209681.000000 , 209681.000000 , 0.000000 , 17.168868 , 10.006376 , 0.000000 , 10.006376 , 0.058245 , 0.099936 , 0.058245 , 0.932371 , 0.582821 , 0.000000 
sim. n : 121
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224870.000000 , 224870.000000 , 12.000000 , 16.009167 , 230.901442 , 215.904045 , 14.997423 , 0.062464 , 0.066678 , 0.062464 , 1.000000 , 0.936802 , 0.000000 
 90028.000000 , 74917.000000 , 0.000000 , 48.052931 , 28.963082 , 0.000000 , 34.805029 , 0.020810 , 0.028731 , 0.020810 , 0.333157 , 0.362153 , 0.000000 
 165745.000000 , 165745.000000 , 1.000000 , 21.720000 , 55.036658 , 25.013325 , 30.023811 , 0.046041 , 0.033307 , 0.033307 , 0.533216 , 0.691156 , 0.000000 
 44001.000000 , 44001.000000 , 0.000000 , 81.815901 , 76.066425 , 36.189798 , 39.876627 , 0.012223 , 0.025077 , 0.012223 , 0.195673 , 0.487395 , 0.000000 
 209743.000000 , 209743.000000 , 0.000000 , 17.163774 , 37.978967 , 3.058145 , 34.921243 , 0.058262 , 0.028636 , 0.028636 , 0.458436 , 0.508647 , 0.000000 
 209739.000000 , 209739.000000 , 0.000000 , 17.164101 , 9.993907 , 0.000000 , 9.993907 , 0.058261 , 0.100061 , 0.058261 , 0.932712 , 0.582256 , 0.000000 
sim. n : 122
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224689.000000 , 224689.000000 , 2.000000 , 16.022133 , 252.034181 , 237.018406 , 15.015933 , 0.062414 , 0.066596 , 0.062414 , 1.000000 , 0.937199 , 0.000000 
 89924.000000 , 74597.000000 , 0.000000 , 48.259274 , 29.083805 , 0.000000 , 35.059481 , 0.020721 , 0.028523 , 0.020721 , 0.332001 , 0.363241 , 0.000000 
 165731.000000 , 165731.000000 , 0.000000 , 21.721929 , 56.611185 , 26.437535 , 30.174067 , 0.046036 , 0.033141 , 0.033141 , 0.530990 , 0.694553 , 0.000000 
 43628.000000 , 43628.000000 , 0.000000 , 82.515749 , 76.199650 , 36.163429 , 40.036221 , 0.012119 , 0.024977 , 0.012119 , 0.194171 , 0.485195 , 0.000000 
 209357.000000 , 209357.000000 , 0.000000 , 17.195494 , 37.893397 , 2.980377 , 34.914289 , 0.058155 , 0.028642 , 0.028642 , 0.458899 , 0.507608 , 0.000000 
 209353.000000 , 209353.000000 , 0.000000 , 17.195823 , 9.956868 , 0.000000 , 9.956957 , 0.058154 , 0.100432 , 0.058154 , 0.931746 , 0.579033 , 0.000000 
sim. n : 123
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225506.000000 , 225506.000000 , 1.000000 , 15.964021 , 279.425349 , 264.407476 , 15.017951 , 0.062641 , 0.066587 , 0.062641 , 1.000000 , 0.940737 , 0.000000 
 90432.000000 , 75081.000000 , 0.000000 , 47.947984 , 29.114068 , 0.000000 , 35.066706 , 0.020856 , 0.028517 , 0.020856 , 0.332945 , 0.365674 , 0.000000 
 166074.000000 , 166074.000000 , 0.000000 , 21.676979 , 55.552662 , 25.641688 , 29.911226 , 0.046132 , 0.033432 , 0.033432 , 0.533713 , 0.689931 , 0.000000 
 44079.000000 , 44079.000000 , 0.000000 , 81.671149 , 78.618410 , 38.401199 , 40.217210 , 0.012244 , 0.024865 , 0.012244 , 0.195467 , 0.492429 , 0.000000 
 210151.000000 , 210151.000000 , 0.000000 , 17.130456 , 38.077376 , 3.066531 , 35.011081 , 0.058376 , 0.028562 , 0.028562 , 0.455971 , 0.510948 , 0.000000 
 210148.000000 , 210148.000000 , 0.000000 , 17.130701 , 9.984979 , 0.000000 , 9.984979 , 0.058375 , 0.100150 , 0.058375 , 0.931895 , 0.582870 , 0.000000 
sim. n : 124
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225955.000000 , 225955.000000 , 11.000000 , 15.932286 , 252.719496 , 237.704544 , 15.014996 , 0.062766 , 0.066600 , 0.062766 , 1.000000 , 0.942426 , 0.000000 
 90589.000000 , 75182.000000 , 0.000000 , 47.883533 , 28.910634 , 0.000000 , 34.835491 , 0.020884 , 0.028706 , 0.020884 , 0.332730 , 0.363752 , 0.000000 
 166304.000000 , 166304.000000 , 3.000000 , 21.646982 , 55.931261 , 25.954155 , 29.977674 , 0.046196 , 0.033358 , 0.033358 , 0.531472 , 0.692422 , 0.000000 
 44231.000000 , 44231.000000 , 2.000000 , 81.390422 , 75.760442 , 36.167986 , 39.593971 , 0.012286 , 0.025256 , 0.012286 , 0.195751 , 0.486470 , 0.000000 
 210527.000000 , 210527.000000 , 0.000000 , 17.099848 , 38.306641 , 3.243254 , 35.063961 , 0.058480 , 0.028519 , 0.028519 , 0.454378 , 0.512636 , 0.000000 
 210525.000000 , 210525.000000 , 0.000000 , 17.100011 , 9.997113 , 0.000000 , 9.997113 , 0.058479 , 0.100029 , 0.058479 , 0.931712 , 0.584626 , 0.000000 
sim. n : 125
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224832.000000 , 224832.000000 , 20.000000 , 16.011949 , 227.065923 , 212.055920 , 15.010067 , 0.062453 , 0.066622 , 0.062453 , 1.000000 , 0.937429 , 0.000000 
 89654.000000 , 74590.000000 , 0.000000 , 48.263823 , 29.104455 , 0.000000 , 34.982723 , 0.020719 , 0.028586 , 0.020719 , 0.331759 , 0.362411 , 0.000000 
 165498.000000 , 165498.000000 , 0.000000 , 21.752520 , 55.322864 , 25.339956 , 29.982932 , 0.045972 , 0.033352 , 0.033352 , 0.534035 , 0.689183 , 0.000000 
 44247.000000 , 44247.000000 , 3.000000 , 81.361415 , 76.957122 , 37.032117 , 39.925045 , 0.012291 , 0.025047 , 0.012291 , 0.196800 , 0.490712 , 0.000000 
 209740.000000 , 209740.000000 , 0.000000 , 17.164101 , 38.190205 , 3.178715 , 35.011706 , 0.058261 , 0.028562 , 0.028562 , 0.457331 , 0.509955 , 0.000000 
 209739.000000 , 209739.000000 , 0.000000 , 17.164183 , 9.973169 , 0.000000 , 9.973169 , 0.058261 , 0.100269 , 0.058261 , 0.932870 , 0.581045 , 0.000000 
sim. n : 126
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225107.000000 , 225107.000000 , 4.000000 , 15.992247 , 235.421635 , 220.435968 , 14.985758 , 0.062530 , 0.066730 , 0.062530 , 1.000000 , 0.937064 , 0.000000 
 89970.000000 , 74686.000000 , 0.000000 , 48.201360 , 29.172357 , 0.000000 , 35.143090 , 0.020746 , 0.028455 , 0.020746 , 0.331780 , 0.364545 , 0.000000 
 165965.000000 , 165965.000000 , 0.000000 , 21.691120 , 55.520525 , 25.549223 , 29.971303 , 0.046102 , 0.033365 , 0.033365 , 0.533585 , 0.690866 , 0.000000 
 43851.000000 , 43851.000000 , 0.000000 , 82.095431 , 78.220038 , 38.273608 , 39.946893 , 0.012181 , 0.025033 , 0.012181 , 0.194801 , 0.486591 , 0.000000 
 209815.000000 , 209815.000000 , 0.000000 , 17.157814 , 38.038093 , 3.171765 , 34.866536 , 0.058282 , 0.028681 , 0.028681 , 0.458670 , 0.508027 , 0.000000 
 209814.000000 , 209814.000000 , 0.000000 , 17.157896 , 9.982200 , 0.000000 , 9.982265 , 0.058282 , 0.100178 , 0.058282 , 0.932063 , 0.581788 , 0.000000 
sim. n : 127
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225203.000000 , 225203.000000 , 2.000000 , 15.985547 , 231.407324 , 216.469899 , 14.937564 , 0.062557 , 0.066945 , 0.062557 , 1.000000 , 0.934442 , 0.000000 
 90143.000000 , 74869.000000 , 0.000000 , 48.083896 , 29.046144 , 0.000000 , 34.971838 , 0.020797 , 0.028594 , 0.020797 , 0.332451 , 0.363654 , 0.000000 
 165673.000000 , 165673.000000 , 0.000000 , 21.729510 , 55.887708 , 25.958560 , 29.929207 , 0.046020 , 0.033412 , 0.033412 , 0.534112 , 0.688677 , 0.000000 
 44253.000000 , 44253.000000 , 0.000000 , 81.350263 , 77.881635 , 37.920373 , 39.961549 , 0.012293 , 0.025024 , 0.012293 , 0.196503 , 0.491228 , 0.000000 
 209924.000000 , 209924.000000 , 0.000000 , 17.149031 , 38.251322 , 3.110262 , 35.141228 , 0.058312 , 0.028457 , 0.028457 , 0.454894 , 0.512292 , 0.000000 
 209922.000000 , 209922.000000 , 0.000000 , 17.149194 , 10.002713 , 0.000000 , 10.002741 , 0.058312 , 0.099973 , 0.058312 , 0.932146 , 0.583278 , 0.000000 
