arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 89699.000000 , 89699.000000 , 0.000000 , 40.133872 , 52.954774 , 12.887973 , 40.067877 , 0.024917 , 0.024958 , 0.024917 , 0.399997 , 0.499178 , 0.000000 
 89465.000000 , 89465.000000 , 0.000000 , 40.239167 , 52.604073 , 12.588870 , 40.016657 , 0.024851 , 0.024990 , 0.024851 , 0.398485 , 0.497235 , 0.000000 
 89757.000000 , 89757.000000 , 1.000000 , 40.107583 , 52.494293 , 12.493305 , 40.001165 , 0.024933 , 0.024999 , 0.024933 , 0.398743 , 0.498673 , 0.000000 
 90002.000000 , 90002.000000 , 0.000000 , 39.999053 , 53.135280 , 13.091459 , 40.044124 , 0.025001 , 0.024972 , 0.025001 , 0.399812 , 0.500563 , 0.000000 
 89850.000000 , 89850.000000 , 0.000000 , 40.066606 , 52.621743 , 12.467970 , 40.154310 , 0.024958 , 0.024904 , 0.024958 , 0.400442 , 0.501094 , 0.000000 
 89809.000000 , 89809.000000 , 0.000000 , 40.085041 , 52.624227 , 12.606919 , 40.017575 , 0.024947 , 0.024989 , 0.024947 , 0.398715 , 0.499158 , 0.000000 
 89640.000000 , 89640.000000 , 0.000000 , 40.160172 , 52.753765 , 12.705139 , 40.049045 , 0.024900 , 0.024969 , 0.024900 , 0.398276 , 0.498616 , 0.000000 
 89548.000000 , 89548.000000 , 0.000000 , 40.201648 , 52.774378 , 12.710932 , 40.063585 , 0.024875 , 0.024960 , 0.024875 , 0.398883 , 0.498283 , 0.000000 
 89648.000000 , 89648.000000 , 0.000000 , 40.156761 , 51.648783 , 11.830402 , 39.818381 , 0.024902 , 0.025114 , 0.024902 , 0.399179 , 0.495787 , 0.000000 
 89449.000000 , 89449.000000 , 1.000000 , 40.246258 , 52.484236 , 12.348292 , 40.135998 , 0.024847 , 0.024915 , 0.024847 , 0.397650 , 0.498630 , 0.000000 
 89899.000000 , 89899.000000 , 0.000000 , 40.044840 , 52.460134 , 12.503266 , 39.957168 , 0.024972 , 0.025027 , 0.024972 , 0.400256 , 0.498905 , 0.000000 
 89752.000000 , 89752.000000 , 0.000000 , 40.110524 , 51.998281 , 12.228445 , 39.770940 , 0.024931 , 0.025144 , 0.024931 , 0.399413 , 0.495767 , 0.000000 
 89683.000000 , 89683.000000 , 0.000000 , 40.141361 , 52.895033 , 12.875868 , 40.019877 , 0.024912 , 0.024988 , 0.024912 , 0.398373 , 0.498487 , 0.000000 
 89808.000000 , 89808.000000 , 0.000000 , 40.085090 , 52.625897 , 12.513372 , 40.112525 , 0.024947 , 0.024930 , 0.024947 , 0.399521 , 0.500342 , 0.000000 
 89766.000000 , 89766.000000 , 0.000000 , 40.104114 , 52.549598 , 12.647449 , 39.902257 , 0.024935 , 0.025061 , 0.024935 , 0.399100 , 0.497483 , 0.000000 
 90009.000000 , 90009.000000 , 0.000000 , 39.995926 , 53.079997 , 12.939410 , 40.141538 , 0.025003 , 0.024912 , 0.025003 , 0.399465 , 0.501820 , 0.000000 
 90644.000000 , 90644.000000 , 0.000000 , 39.715788 , 52.924422 , 13.068719 , 39.855703 , 0.025179 , 0.025091 , 0.025179 , 0.401711 , 0.501761 , 0.000000 
 89515.000000 , 89515.000000 , 0.000000 , 40.216551 , 52.948949 , 12.824682 , 40.127044 , 0.024865 , 0.024921 , 0.024865 , 0.399833 , 0.498887 , 0.000000 
 90017.000000 , 90017.000000 , 0.000000 , 39.992287 , 52.876516 , 12.801877 , 40.074755 , 0.025005 , 0.024953 , 0.025005 , 0.399180 , 0.501031 , 0.000000 
 90457.000000 , 90457.000000 , 1.000000 , 39.797600 , 53.525004 , 13.436434 , 40.089928 , 0.025127 , 0.024944 , 0.025127 , 0.401319 , 0.503673 , 0.000000 
 89979.000000 , 89979.000000 , 0.000000 , 40.009075 , 53.494728 , 13.169711 , 40.325817 , 0.024994 , 0.024798 , 0.024994 , 0.399248 , 0.503958 , 0.000000 
 89855.000000 , 89855.000000 , 0.000000 , 40.064498 , 52.260698 , 12.348874 , 39.911825 , 0.024960 , 0.025055 , 0.024960 , 0.398332 , 0.498095 , 0.000000 
 89974.000000 , 89974.000000 , 0.000000 , 40.010798 , 52.936890 , 13.015870 , 39.922042 , 0.024993 , 0.025049 , 0.024993 , 0.399370 , 0.498891 , 0.000000 
 90101.000000 , 90101.000000 , 0.000000 , 39.955093 , 52.701848 , 12.751348 , 39.951098 , 0.025028 , 0.025031 , 0.025028 , 0.399708 , 0.499950 , 0.000000 
 89873.000000 , 89873.000000 , 0.000000 , 40.056477 , 52.638255 , 12.537875 , 40.100683 , 0.024965 , 0.024937 , 0.024965 , 0.400329 , 0.500552 , 0.000000 
