arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 119792.000000 , 119792.000000 , 0.000000 , 30.052066 , 39.070641 , 9.196693 , 29.874034 , 0.033276 , 0.033474 , 0.033276 , 0.533564 , 0.497038 , 0.000000 
 120029.000000 , 120029.000000 , 0.000000 , 29.992221 , 39.683394 , 9.567035 , 30.116829 , 0.033342 , 0.033204 , 0.033342 , 0.533225 , 0.502077 , 0.000000 
 119765.000000 , 119765.000000 , 0.000000 , 30.058822 , 39.058703 , 9.147843 , 29.910902 , 0.033268 , 0.033433 , 0.033268 , 0.532026 , 0.497539 , 0.000000 
 119454.000000 , 119454.000000 , 0.000000 , 30.136994 , 39.218442 , 9.249573 , 29.969185 , 0.033182 , 0.033368 , 0.033182 , 0.532381 , 0.497216 , 0.000000 
 119937.000000 , 119937.000000 , 0.000000 , 30.015737 , 39.419433 , 9.406598 , 30.012855 , 0.033316 , 0.033319 , 0.033316 , 0.532471 , 0.499952 , 0.000000 
 120165.000000 , 120165.000000 , 0.000000 , 29.958456 , 39.246660 , 9.323674 , 29.923967 , 0.033380 , 0.033418 , 0.033380 , 0.533901 , 0.499424 , 0.000000 
 119628.000000 , 119628.000000 , 2.000000 , 30.093099 , 39.660168 , 9.458819 , 30.202011 , 0.033230 , 0.033110 , 0.033230 , 0.532871 , 0.501810 , 0.000000 
 119659.000000 , 119659.000000 , 0.000000 , 30.085270 , 39.184427 , 9.226028 , 29.958400 , 0.033239 , 0.033380 , 0.033239 , 0.532810 , 0.497891 , 0.000000 
 120146.000000 , 120146.000000 , 0.000000 , 29.963441 , 39.419305 , 9.386286 , 30.033019 , 0.033374 , 0.033297 , 0.033374 , 0.534115 , 0.501161 , 0.000000 
 119574.000000 , 119574.000000 , 0.000000 , 30.106805 , 39.042380 , 8.993560 , 30.048939 , 0.033215 , 0.033279 , 0.033215 , 0.532377 , 0.499039 , 0.000000 
 119995.000000 , 119995.000000 , 0.000000 , 30.001248 , 39.875105 , 9.720959 , 30.154352 , 0.033332 , 0.033163 , 0.033332 , 0.533999 , 0.502552 , 0.000000 
 120130.000000 , 120130.000000 , 1.000000 , 29.967516 , 39.401087 , 9.427697 , 29.973632 , 0.033369 , 0.033363 , 0.033369 , 0.533619 , 0.500102 , 0.000000 
 120001.000000 , 120001.000000 , 5.000000 , 29.999431 , 39.121182 , 9.154910 , 29.967079 , 0.033334 , 0.033370 , 0.033334 , 0.533838 , 0.499461 , 0.000000 
 120077.000000 , 120077.000000 , 0.000000 , 29.980645 , 39.366711 , 9.414900 , 29.952879 , 0.033355 , 0.033386 , 0.033355 , 0.533863 , 0.499537 , 0.000000 
 120166.000000 , 120166.000000 , 0.000000 , 29.958501 , 39.209060 , 9.320602 , 29.888838 , 0.033380 , 0.033457 , 0.033380 , 0.533303 , 0.498837 , 0.000000 
 119688.000000 , 119688.000000 , 0.000000 , 30.078186 , 39.456393 , 9.332761 , 30.123913 , 0.033247 , 0.033196 , 0.033247 , 0.530426 , 0.500760 , 0.000000 
 119136.000000 , 119136.000000 , 0.000000 , 30.217437 , 39.314022 , 9.324667 , 29.989355 , 0.033093 , 0.033345 , 0.033093 , 0.532140 , 0.496226 , 0.000000 
 120259.000000 , 120259.000000 , 3.000000 , 29.935271 , 39.465728 , 9.411501 , 30.055126 , 0.033405 , 0.033272 , 0.033405 , 0.533288 , 0.502002 , 0.000000 
 119785.000000 , 119785.000000 , 2.000000 , 30.053609 , 39.169037 , 9.269636 , 29.900134 , 0.033274 , 0.033445 , 0.033274 , 0.531435 , 0.497447 , 0.000000 
 119860.000000 , 119860.000000 , 0.000000 , 30.034846 , 39.504527 , 9.500961 , 30.003566 , 0.033295 , 0.033329 , 0.033295 , 0.531834 , 0.499479 , 0.000000 
 120262.000000 , 120262.000000 , 0.000000 , 29.934605 , 39.848186 , 9.725162 , 30.123025 , 0.033406 , 0.033197 , 0.033406 , 0.533128 , 0.503147 , 0.000000 
 120029.000000 , 120029.000000 , 0.000000 , 29.992182 , 39.484906 , 9.415910 , 30.068995 , 0.033342 , 0.033257 , 0.033342 , 0.532776 , 0.501281 , 0.000000 
 120090.000000 , 120090.000000 , 1.000000 , 29.977466 , 39.638358 , 9.566524 , 30.072396 , 0.033358 , 0.033253 , 0.033358 , 0.532746 , 0.501583 , 0.000000 
 119468.000000 , 119468.000000 , 0.000000 , 30.133557 , 39.296445 , 9.182234 , 30.114727 , 0.033186 , 0.033206 , 0.033186 , 0.532156 , 0.499688 , 0.000000 
 120567.000000 , 120567.000000 , 0.000000 , 29.858660 , 39.478415 , 9.456101 , 30.022314 , 0.033491 , 0.033309 , 0.033491 , 0.532648 , 0.502740 , 0.000000 
 120165.000000 , 120165.000000 , 0.000000 , 29.958806 , 38.873713 , 8.996980 , 29.876733 , 0.033379 , 0.033471 , 0.033379 , 0.533389 , 0.498630 , 0.000000 
 119684.000000 , 119684.000000 , 0.000000 , 30.079196 , 39.357346 , 9.212641 , 30.144705 , 0.033246 , 0.033173 , 0.033246 , 0.531612 , 0.501089 , 0.000000 
 119929.000000 , 119929.000000 , 0.000000 , 30.017657 , 39.663301 , 9.534384 , 30.129008 , 0.033314 , 0.033191 , 0.033314 , 0.534495 , 0.501855 , 0.000000 
 120024.000000 , 120024.000000 , 0.000000 , 29.993754 , 39.516295 , 9.444598 , 30.071812 , 0.033340 , 0.033254 , 0.033340 , 0.532654 , 0.501301 , 0.000000 
 120645.000000 , 120645.000000 , 0.000000 , 29.839527 , 39.844464 , 9.702969 , 30.141495 , 0.033513 , 0.033177 , 0.033513 , 0.535263 , 0.505060 , 0.000000 
 119806.000000 , 119806.000000 , 0.000000 , 30.048284 , 38.998887 , 9.195537 , 29.803423 , 0.033280 , 0.033553 , 0.033280 , 0.531986 , 0.495926 , 0.000000 
 119064.000000 , 119064.000000 , 0.000000 , 30.235768 , 39.499084 , 9.457738 , 30.041433 , 0.033073 , 0.033287 , 0.033073 , 0.530172 , 0.496786 , 0.000000 
 120396.000000 , 120396.000000 , 0.000000 , 29.901266 , 39.203987 , 9.245729 , 29.958571 , 0.033443 , 0.033379 , 0.033443 , 0.534685 , 0.500958 , 0.000000 
 119901.000000 , 119901.000000 , 0.000000 , 30.024658 , 39.856438 , 9.697668 , 30.158968 , 0.033306 , 0.033158 , 0.033306 , 0.533600 , 0.502237 , 0.000000 
 119857.000000 , 119857.000000 , 0.000000 , 30.035707 , 39.206826 , 9.295356 , 29.912144 , 0.033294 , 0.033431 , 0.033294 , 0.531861 , 0.497943 , 0.000000 
 119832.000000 , 119832.000000 , 0.000000 , 30.041972 , 39.347080 , 9.377390 , 29.969689 , 0.033287 , 0.033367 , 0.033287 , 0.532048 , 0.498797 , 0.000000 
