batch, block, wait
807 , 2 , 61.474945 
808 , 2 , 42.435174 
809 , 2 , 50.783614 
810 , 2 , 87.248750 
811 , 2 , 128.938960 
812 , 2 , 44.353354 
813 , 2 , 47.815028 
814 , 2 , 32.426502 
815 , 2 , 64.296858 
816 , 2 , 37.504126 
817 , 2 , 51.595859 
818 , 2 , 35.383426 
819 , 2 , 77.007727 
820 , 2 , 61.655289 
821 , 2 , 76.369385 
822 , 2 , 57.652945 
823 , 2 , 51.283864 
824 , 2 , 42.586957 
825 , 2 , 34.653850 
826 , 2 , 47.316947 
827 , 2 , 83.432149 
828 , 2 , 57.847506 
829 , 2 , 46.083511 
830 , 2 , 33.171440 
831 , 2 , 54.793700 
832 , 2 , 54.130691 
833 , 2 , 144.293552 
834 , 2 , 56.166302 
835 , 2 , 44.464762 
836 , 2 , 71.012379 
837 , 2 , 59.635356 
838 , 2 , 51.276699 
839 , 2 , 50.805699 
840 , 2 , 31.517818 
841 , 2 , 36.124587 
842 , 2 , 59.862120 
843 , 2 , 74.660526 
844 , 2 , 41.332026 
845 , 2 , 112.245716 
846 , 2 , 55.246193 
847 , 2 , 70.010786 
848 , 2 , 38.599589 
849 , 2 , 52.577383 
850 , 2 , 92.885349 
851 , 2 , 76.046824 
852 , 2 , 69.516652 
853 , 2 , 142.868397 
854 , 2 , 50.777794 
855 , 2 , 29.062253 
856 , 2 , 27.380435 
857 , 2 , 73.808875 
858 , 2 , 42.623263 
859 , 2 , 65.396198 
860 , 2 , 43.915698 
861 , 2 , 83.467894 
862 , 2 , 60.091032 
863 , 2 , 74.899863 
864 , 2 , 59.895080 
865 , 2 , 85.584761 
866 , 2 , 45.768425 
867 , 2 , 43.940704 
868 , 2 , 38.246994 
869 , 2 , 42.296602 
870 , 2 , 48.878683 
871 , 2 , 64.670288 
872 , 2 , 87.491878 
873 , 2 , 62.552112 
874 , 2 , 41.110357 
875 , 2 , 29.757442 
876 , 2 , 57.941942 
877 , 2 , 150.166786 
878 , 2 , 63.320194 
879 , 2 , 45.211821 
880 , 2 , 59.306419 
881 , 2 , 38.920461 
882 , 2 , 44.289162 
883 , 2 , 53.928000 
884 , 2 , 45.061726 
885 , 2 , 85.540970 
886 , 2 , 74.493842 
887 , 2 , 36.316336 
888 , 2 , 30.084548 
889 , 2 , 32.789799 
890 , 2 , 50.500658 
891 , 2 , 30.120550 
892 , 2 , 38.122304 
893 , 2 , 55.073672 
894 , 2 , 35.558164 
895 , 2 , 43.117491 
896 , 2 , 77.490693 
897 , 2 , 42.554401 
898 , 2 , 60.150693 
899 , 2 , 39.014157 
900 , 2 , 54.177311 
901 , 2 , 85.946619 
902 , 2 , 51.018994 
903 , 2 , 72.207193 
904 , 2 , 39.891059 
905 , 2 , 45.986992 
906 , 2 , 76.501721 
907 , 2 , 42.079477 
908 , 2 , 39.035586 
909 , 2 , 41.429229 
910 , 2 , 31.572331 
911 , 2 , 40.462400 
912 , 2 , 62.360339 
913 , 2 , 43.872056 
914 , 2 , 47.741380 
915 , 2 , 34.694018 
916 , 2 , 44.151665 
917 , 2 , 42.355474 
918 , 2 , 93.648916 
919 , 2 , 220.574315 
920 , 2 , 68.548430 
921 , 2 , 36.596841 
922 , 2 , 34.055490 
923 , 2 , 50.104194 
924 , 2 , 73.218830 
925 , 2 , 75.652339 
926 , 2 , 46.483470 
927 , 2 , 30.393965 
928 , 2 , 140.409482 
929 , 2 , 50.099253 
930 , 2 , 41.557254 
931 , 2 , 50.423353 
932 , 2 , 60.255625 
933 , 2 , 44.443250 
934 , 2 , 58.972727 
935 , 2 , 36.965598 
936 , 2 , 43.869548 
937 , 2 , 61.773686 
938 , 2 , 78.302762 
939 , 2 , 52.688392 
940 , 2 , 51.147683 
941 , 2 , 46.579356 
942 , 2 , 51.289601 
943 , 2 , 61.800255 
944 , 2 , 82.383512 
945 , 2 , 65.109129 
946 , 2 , 65.256680 
947 , 2 , 71.749579 
948 , 2 , 67.040728 
949 , 2 , 59.158531 
950 , 2 , 58.920242 
951 , 2 , 87.971952 
952 , 2 , 44.840304 
953 , 2 , 34.056446 
954 , 2 , 37.013595 
955 , 2 , 47.733385 
956 , 2 , 46.731769 
957 , 2 , 35.141456 
958 , 2 , 37.818928 
959 , 2 , 41.756259 
960 , 2 , 137.445897 
961 , 2 , 109.256601 
962 , 2 , 47.402703 
963 , 2 , 42.262819 
964 , 2 , 92.218298 
965 , 2 , 117.746668 
966 , 2 , 58.206611 
967 , 2 , 30.865059 
968 , 2 , 54.908120 
969 , 2 , 92.108933 
970 , 2 , 72.558310 
971 , 2 , 37.432891 
972 , 2 , 45.115334 
973 , 2 , 53.832839 
974 , 2 , 44.256097 
975 , 2 , 42.203774 
976 , 2 , 41.368078 
977 , 2 , 52.009851 
978 , 2 , 72.065497 
979 , 2 , 40.495594 
980 , 2 , 35.771183 
981 , 2 , 47.676718 
982 , 2 , 45.214316 
983 , 2 , 58.882307 
984 , 2 , 36.715858 
985 , 2 , 79.843736 
986 , 2 , 31.288143 
987 , 2 , 74.128460 
988 , 2 , 37.070696 
989 , 2 , 42.631822 
990 , 2 , 48.090731 
991 , 2 , 42.159126 
992 , 2 , 35.782919 
993 , 2 , 35.851393 
994 , 2 , 59.535314 
995 , 2 , 43.550587 
996 , 2 , 49.077758 
